id,label,url,hosting_mode,platform,platform_domain,brand,real_domain,page_type,phishing_strategy,form_action,form_action_type,page_brand_domain_mismatch,form_action_brand_domain_mismatch,has_domain_mismatch,has_password_field,hidden_fields_count,attacker_domain,attacker_domain_label,attacker_tld,attacker_strategy,tld_risk_score,urgency_score,fear_score,credential_keyword_score,visible_text,parsed_forms,brand_in_text,form_method,url_entropy,url_digit_ratio,url_letter_ratio,url_num_dots,url_num_slashes,url_num_hyphens,url_num_equals,url_num_question,url_num_ampersand,url_num_percent,url_num_double_slash,url_num_sensitive_words,url_has_at_symbol,html_num_eval_calls,html_num_unescape_calls,html_has_right_click_disabled,sfh_is_empty,sfh_is_about_blank,html_has_favicon,html_num_hidden_inputs,urgency_text_injected,authority_text_injected,fear_text_injected,reward_text_injected,document_fields_injected,filename,content_hash,file_size_bytes,annotation_requires_visual_analysis,annotation_visible_text_location,annotation_visual_modality,authority_score,body_visible_text,brand_domain_known,document_title,document_upload_score,html_embedded_raster_bytes,html_empty_submit_button_count,html_has_full_viewport_image,html_has_fullscreen_form_layer,html_has_object_fit_cover_or_fill,html_has_raster_form_overlay_pattern,html_has_transparent_form_controls,html_max_z_index,html_num_absolute_position_rules,html_num_canvas,html_num_embedded_raster_images,html_num_fixed_position_rules,html_num_forms,html_num_images,html_num_password_inputs,html_num_svg,injected_text,primary_raster_asset_path,raster_asset_paths,raster_text_ground_truth,resolved_real_domain,reward_score,url_path
legit_3557,0,https://accounts.google.com/blog/post-3557,first_party,,,Google,accounts.google.com,blog,none,,empty,False,,,False,0,,,,,0.007,0.392,0.0,0.0,"Google Blog Introducing Our Latest Feature Update Published on January 15, 2025 · by Google Team We are excited to announce a major update that brings new capabilities and improved performance to Google. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Google Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Google app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Google LLC, 1600 Amphitheatre Parkway, Mountain View, CA 94043",[],"[""google""]",get,4.112,0.0952,0.7143,2,4,1,0,0,0,0,0,1,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_google_3557.html,926d6e1217382f78622bca7c58580a9f4f518b5d8d42e36af1f6dbf09230ceb6,2274,,,,0.0,"Introducing Our Latest Feature Update Published on January 15, 2025 · by Google Team We are excited to announce a major update that brings new capabilities and improved performance to Google. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Google Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Google app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Google LLC, 1600 Amphitheatre Parkway, Mountain View, CA 94043",True,Google Blog,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,accounts.google.com,0.0,/blog/post-3557
legit_3558,0,https://check-login.pages.dev/loginauthorize,third_party,pages_dev,pages.dev,Instagram,instagram.com,login,none,https://instagram.com/sign-in,unknown_brand_cross_origin,,,,True,3,,,,,0.005,0.0,0.278,1.0,"Instagram - Sign In Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025","[{""action"": ""https://instagram.com/sign-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""username"", ""id"": ""username""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""nonce"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""return_to"", ""id"": """"}]}]","[""instagram""]",post,4.311,0.0,0.8409,2,3,1,0,0,0,0,0,2,False,0,0,False,False,False,False,3,False,False,False,False,False,pages_dev_instagram_3558.html,2f469c20f7d3e4aa3acc9f4eda93f072b7ba3418b81b95561fe332ff1ed5a868,3477,,,,0.0,"Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",False,Instagram - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,,0.0,/loginauthorize
legit_3559,0,https://center.firebaseapp.com/authorize/session,third_party,firebase_app,firebaseapp.com,Facebook,facebook.com,login,none,https://okta.com/login,external_cross_origin,True,True,True,True,3,,,,,0.007,0.0,0.278,0.741,"Facebook - Sign In Facebook Log in to Facebook Email address or phone number Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025","[{""action"": ""https://okta.com/login"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""email"", ""id"": ""email""}, {""type"": ""password"", ""name"": ""pass"", ""id"": ""pass""}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""nonce"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""csrf_token"", ""id"": """"}]}]","[""facebook""]",post,4.0247,0.0,0.8542,2,4,0,0,0,0,0,0,1,False,0,0,False,False,False,False,3,False,False,False,False,False,firebase_app_facebook_3559.html,6ab018fcac19d0eebe25486b8a5d34b21a358a8fa187e40378e6a100ce707a9a,3464,,,,0.0,"Facebook Log in to Facebook Email address or phone number Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",True,Facebook - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,facebook.com,0.0,/authorize/session
legit_3560,0,https://access.notion.site/security/auth/identity/account,third_party,notion_site,notion.site,LinkedIn,linkedin.com,about,none,,empty,True,,,False,0,,,,,0.026,0.0,0.0,0.0,"About LinkedIn About LinkedIn LinkedIn is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",[],"[""linkedin""]",get,3.813,0.0,0.8421,2,6,0,0,0,0,0,0,2,False,0,0,False,False,False,False,0,False,False,False,False,False,notion_site_linkedin_3560.html,641e617e19ee4727eeedfedd8efe0020e1985b6b720274d1c98e1cc9dc5d6272,1841,,,,0.0,"About LinkedIn LinkedIn is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",True,About LinkedIn,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,linkedin.com,0.0,/security/auth/identity/account
legit_3561,0,https://apple.com/login,first_party,,,Apple,apple.com,login,none,https://okta.com/signin,external_cross_origin,False,True,True,True,4,,,,,0.007,0.0,0.0,0.741,"Apple - Sign In Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014","[{""action"": ""https://okta.com/signin"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""account_name_text"", ""id"": ""account_name_text_field""}, {""type"": ""password"", ""name"": ""password_text"", ""id"": ""password_text_field""}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""csrf_token"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""return_to"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}]}]","[""apple""]",post,3.8492,0.0,0.7826,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,4,False,False,False,False,False,first_party_apple_3561.html,94e2e8d5046607ec96bb0d8b6ac6c347f35daade61f5a1dc488c8349386a8e84,3582,,,,0.0,"Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014",True,Apple - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,apple.com,0.0,/login
legit_3562,0,https://accesscenter.github.io/new/identity/security,third_party,github_io,github.io,Apple,apple.com,login,none,https://apple.com/signin,official_brand_cross_origin,True,False,False,True,0,,,,,0.006,0.0,0.0,0.741,"Apple - Sign In Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014","[{""action"": ""https://apple.com/signin"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""account_name_text"", ""id"": ""account_name_text_field""}, {""type"": ""password"", ""name"": ""password_text"", ""id"": ""password_text_field""}]}]","[""apple""]",post,3.9863,0.0,0.8462,2,5,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,github_io_apple_3562.html,c764b1c3fec0846c35e64c5efb1dd91e100a8c5047c54967ff4d044cf94f53df,3310,,,,0.0,"Apple Sign in with your Apple ID Email or Phone Number Password Sign In Forgot password? · Create account Apple Inc. One Apple Park Way, Cupertino, CA 95014",True,Apple - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,apple.com,0.0,/new/identity/security
legit_3563,0,https://portal.notion.site/signin,third_party,notion_site,notion.site,Facebook,facebook.com,login,none,https://facebook.com/sign-in,official_brand_cross_origin,True,False,False,True,2,,,,,0.026,0.0,0.278,0.741,Confirm your Facebook identity,"[{""action"": ""https://facebook.com/sign-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""locale"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}]}]","[""facebook""]",post,3.6543,0.0,0.8182,2,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,2,False,False,False,False,False,notion_site_facebook_3563.html,39a3ae7cb805fcc2e089c75a91e97d22e8e569fddbf40e64a6469f6e7d7ca303,33317,True,image_pixels,raster_image_overlay,0.0,,True,Confirm your Facebook identity,0.0,22855,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/legit_3563_embedded_00.png,"[""raster_assets/legit_3563_embedded_00.png""]","Facebook Facebook Log in to Facebook Email address or phone number Password Sign In Forgot password? Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",facebook.com,0.0,/signin
legit_3564,0,https://secure-access-identity-login.pages.dev/auth/new/verify,third_party,pages_dev,pages.dev,Microsoft,login.microsoftonline.com,blog,none,,empty,True,,,False,0,,,,,0.005,0.392,0.0,0.0,"Microsoft Blog Introducing Our Latest Feature Update Published on January 15, 2025 · by Microsoft Team We are excited to announce a major update that brings new capabilities and improved performance to Microsoft. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Microsoft Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Microsoft app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Microsoft Corporation, Redmond, WA 98052",[],"[""microsoft""]",get,4.2792,0.0,0.8226,2,5,3,0,0,0,0,0,4,False,0,0,False,False,False,False,0,False,False,False,False,False,pages_dev_microsoft_3564.html,188ae42a26d427e672443d1a6910bf9fef85d89045a4d350920da4df14a1a9bb,2267,,,,0.0,"Introducing Our Latest Feature Update Published on January 15, 2025 · by Microsoft Team We are excited to announce a major update that brings new capabilities and improved performance to Microsoft. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Microsoft Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Microsoft app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Microsoft Corporation, Redmond, WA 98052",True,Microsoft Blog,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,login.microsoftonline.com,0.0,/auth/new/verify
legit_3565,0,https://twitter.com/,first_party,,,Twitter / X,twitter.com,landing,none,,empty,False,,,False,0,,,,,0.007,0.0,0.0,0.37,"Twitter / X Twitter / X Sign in to X Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Premium Perks Enjoy priority support, early access to new tools, and additional storage with your membership. Get Started Today X Corp., 1355 Market Street, San Francisco, CA 94103",[],"[""twitter""]",get,3.5037,0.0,0.75,1,3,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_twitter_3565.html,8290b064c223a8aea0744c54fc6325f21ed1fbd1ced048d8df8216292cad5b7a,2038,,,,0.0,"Twitter / X Sign in to X Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Premium Perks Enjoy priority support, early access to new tools, and additional storage with your membership. Get Started Today X Corp., 1355 Market Street, San Francisco, CA 94103",True,Twitter / X,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,twitter.com,0.0,/
legit_3566,0,https://instagram.com/blog/post-3566,first_party,,,Instagram,instagram.com,blog,none,,empty,False,,,False,0,,,,,0.007,0.392,0.278,0.0,"Instagram Blog Introducing Our Latest Feature Update Published on January 15, 2025 · by Instagram Team We are excited to announce a major update that brings new capabilities and improved performance to Instagram. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Instagram Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Instagram app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",[],"[""instagram""]",get,4.1835,0.1111,0.6944,1,4,1,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_instagram_3566.html,b85db57ea84a7e5fb3ab5329917d431205f8d2e4ebf360a2abe39a0b9f3ba742,2283,,,,0.0,"Introducing Our Latest Feature Update Published on January 15, 2025 · by Instagram Team We are excited to announce a major update that brings new capabilities and improved performance to Instagram. This release includes several features that our community has been requesting. What's New Our engineering team has been working on performance optimizations that result in up to 40% faster load times. We've also added new collaboration tools that make it easier to work with your team. ""We're committed to building the best possible experience for our users."" — Instagram Team Security Improvements In addition to new features, this update includes important security enhancements. We've strengthened our encryption protocols and added support for hardware security keys. Update your Instagram app today to take advantage of these improvements. As always, we value your feedback and encourage you to share your thoughts with us. Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",True,Instagram Blog,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,instagram.com,0.0,/blog/post-3566
legit_3567,0,https://service.vercel.app/new-authorize-account-security,third_party,vercel_app,vercel.app,Dropbox,dropbox.com,landing,none,,empty,True,,,False,0,,,,,0.012,0.0,0.0,0.37,"Dropbox Dropbox Sign in to Dropbox Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Community Benefits Connect with other members and take advantage of shared resources, tips, and collaborative features. Get Started Today Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",[],"[""dropbox""]",get,4.181,0.0,0.8421,2,3,3,0,0,0,0,0,2,False,0,0,False,False,False,False,0,False,False,False,False,False,vercel_app_dropbox_3567.html,987ab44db60fd2bfd4cfe45bfeaf22b887fc763226f90b8bacbe0d4bda2501c4,2046,,,,0.0,"Dropbox Sign in to Dropbox Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Community Benefits Connect with other members and take advantage of shared resources, tips, and collaborative features. Get Started Today Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",True,Dropbox,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,dropbox.com,0.0,/new-authorize-account-security
legit_3568,0,https://instagram.com/login,first_party,,,Instagram,instagram.com,login,none,https://instagram.com/log-in,same_origin,False,False,False,True,2,,,,,0.007,0.0,0.278,1.0,"Instagram - Sign In Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025","[{""action"": ""https://instagram.com/log-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""username"", ""id"": ""username""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""state"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""locale"", ""id"": """"}]}]","[""instagram""]",post,3.8842,0.0,0.8148,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,2,False,False,False,False,False,first_party_instagram_3568.html,f3cf0629a2d54989a118e573d274c4e1a562698a17de8ded43a49278b1fc9906,3403,,,,0.0,"Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",True,Instagram - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,instagram.com,0.0,/login
legit_3569,0,https://hub-auth-identity.vercel.app/account,third_party,vercel_app,vercel.app,PayPal,paypal.com,login,none,https://paypal.com/sign-in,official_brand_cross_origin,True,False,False,True,3,,,,,0.012,0.0,0.0,0.741,Sign-In,"[{""action"": ""https://paypal.com/sign-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""session_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""nonce"", ""id"": """"}]}]",[],post,4.1687,0.0,0.8182,2,3,2,0,0,0,0,0,2,False,0,0,False,False,False,False,3,False,False,False,False,False,vercel_app_paypal_3569.html,17736cb68bbe1a1f1bcd6da338678418e4867cf9c071160e45d60b43c762cf57,30659,True,image_pixels,raster_image_overlay,0.0,,True,Sign-In,0.0,20812,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/legit_3569_embedded_00.png,"[""raster_assets/legit_3569_embedded_00.png""]","PayPal PayPal Log in to your PayPal account Email or mobile number Password Sign In Forgot password? Create account PayPal, Inc. 2211 N. First St. San Jose, CA 95131",paypal.com,0.0,/account
legit_3570,0,https://twitter.com/login,first_party,,,Twitter / X,twitter.com,login,none,https://twitter.com/login,same_origin,False,False,False,True,3,,,,,0.007,0.0,0.0,1.0,"Twitter / X - Sign In Twitter / X Sign in to X Phone, email, or username Password Sign In Forgot password? · Create account X Corp., 1355 Market Street, San Francisco, CA 94103","[{""action"": ""https://twitter.com/login"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""text"", ""id"": ""identifier""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""flow_id"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""nonce"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""locale"", ""id"": """"}]}]","[""twitter""]",post,3.8293,0.0,0.8,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,3,False,False,False,False,False,first_party_twitter_3570.html,c51094d4d22b875e8486082acdf49b42bd63a844ac74266a70719f04fd643f05,3453,,,,0.0,"Twitter / X Sign in to X Phone, email, or username Password Sign In Forgot password? · Create account X Corp., 1355 Market Street, San Francisco, CA 94103",True,Twitter / X - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,twitter.com,0.0,/login
legit_3571,0,https://linkedin.com/login,first_party,,,LinkedIn,linkedin.com,login,none,https://auth0.com/log-in,external_cross_origin,False,True,True,True,1,,,,,0.007,0.0,0.0,0.741,My LinkedIn Account,"[{""action"": ""https://auth0.com/log-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""field_1"", ""id"": """"}, {""type"": ""password"", ""name"": ""field_2"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""return_to"", ""id"": """"}]}]","[""linkedin""]",post,3.921,0.0,0.8077,1,3,0,0,0,0,0,0,1,False,0,0,False,False,False,False,1,False,False,False,False,False,first_party_linkedin_3571.html,6797bdab1a151668389edad1037595379cf99cbe86d590b35f27ce8dddbe8deb,29063,True,image_pixels,raster_image_overlay,0.0,,True,My LinkedIn Account,0.0,19954,1,True,True,True,True,True,11,2,0,1,2,1,1,1,0,,raster_assets/legit_3571_embedded_00.png,"[""raster_assets/legit_3571_embedded_00.png""]","LinkedIn LinkedIn Sign in to LinkedIn Email or phone Password Sign In Forgot password? Create account LinkedIn Corporation, 1000 W. Maude Ave., Sunnyvale, CA 94085",linkedin.com,0.0,/login
legit_3572,0,https://twitter.com/,first_party,,,Twitter / X,twitter.com,landing,none,,empty,False,,,False,0,,,,,0.007,0.196,0.0,0.37,"Twitter / X Twitter / X Sign in to X Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Customer Program Join our customer program and receive member discounts and promotional updates. Get Started Today X Corp., 1355 Market Street, San Francisco, CA 94103",[],"[""twitter""]",get,3.5037,0.0,0.75,1,3,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_twitter_3572.html,a8011298d097390a73eac1745edbcadca3a56e02215ba12b410c94f4ee1c4e75,2025,,,,0.0,"Twitter / X Sign in to X Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Customer Program Join our customer program and receive member discounts and promotional updates. Get Started Today X Corp., 1355 Market Street, San Francisco, CA 94103",True,Twitter / X,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,twitter.com,1.0,/
legit_3573,0,https://dropbox.com/about,first_party,,,Dropbox,dropbox.com,about,none,,empty,False,,,False,0,,,,,0.007,0.0,0.0,0.0,"About Dropbox About Dropbox Dropbox is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",[],"[""dropbox""]",get,3.7835,0.0,0.8,1,3,0,0,0,0,0,0,0,False,0,0,False,False,False,False,0,False,False,False,False,False,first_party_dropbox_3573.html,a82748a0498847565524d2c040d9e54ec18f9b37554e48dc9c60e4496ad6242a,1829,,,,0.0,"About Dropbox Dropbox is a leading technology company dedicated to building innovative products that empower people around the world. Our Mission To make the world more open and connected by building tools that help people find community and belonging. Our Team Sarah Chen CEO & Founder Marcus Johnson CTO Emily Park VP of Engineering David Kim Head of Design Dropbox, Inc. 1800 Owens St. San Francisco, CA 94158",True,About Dropbox,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,dropbox.com,0.0,/about
legit_3574,0,https://loginportal.netlify.app/signinnewsecurity,third_party,netlify_app,netlify.app,Twitter / X,twitter.com,landing,none,,empty,True,,,False,0,,,,,0.012,0.0,0.0,0.37,"Twitter / X Twitter / X Sign in to X Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Member Discounts Save on selected services and products with exclusive rates available to account holders. Get Started Today X Corp., 1355 Market Street, San Francisco, CA 94103",[],"[""twitter""]",get,4.1076,0.0,0.8776,2,3,0,0,0,0,0,0,2,False,0,0,False,False,False,False,0,False,False,False,False,False,netlify_app_twitter_3574.html,242d60bbf58d62c3b20432bd077ecaf9656de550751d3ad1e1e62071c2ebba1e,2035,,,,0.0,"Twitter / X Sign in to X Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Member Discounts Save on selected services and products with exclusive rates available to account holders. Get Started Today X Corp., 1355 Market Street, San Francisco, CA 94103",True,Twitter / X,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,twitter.com,0.556,/signinnewsecurity
legit_3575,0,https://identity.netlify.app/session,third_party,netlify_app,netlify.app,Instagram,instagram.com,login,none,https://instagram.com/log-in,official_brand_cross_origin,True,False,False,True,3,,,,,0.012,0.0,0.278,1.0,"Instagram - Sign In Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025","[{""action"": ""https://instagram.com/log-in"", ""method"": ""post"", ""inputs"": [{""type"": ""text"", ""name"": ""username"", ""id"": ""username""}, {""type"": ""password"", ""name"": ""password"", ""id"": ""password""}, {""type"": ""hidden"", ""name"": ""continue"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""csrf_token"", ""id"": """"}, {""type"": ""hidden"", ""name"": ""locale"", ""id"": """"}]}]","[""instagram""]",post,3.7636,0.0,0.8333,2,3,0,0,0,0,0,0,0,False,0,0,False,False,False,False,3,False,False,False,False,False,netlify_app_instagram_3575.html,03d3e2a6f9094114c83224e3ede60e392a24c22128030427bca9ad03d8233616,3481,,,,0.0,"Instagram Log in to Instagram Phone number, username, or email Password Sign In Forgot password? · Create account Meta Platforms, Inc., 1 Hacker Way, Menlo Park, CA 94025",True,Instagram - Sign In,0.0,0,0,False,False,False,False,False,0,0,0,0,0,1,0,1,0,,,[],,instagram.com,0.0,/session
legit_3576,0,https://logincheckcenterservice.github.io/sso-new-security,third_party,github_io,github.io,Apple,apple.com,landing,none,,empty,True,,,False,0,,,,,0.006,0.0,0.0,0.37,"Apple Apple Sign in with your Apple ID Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Account Advantages Benefit from streamlined tools, personalized insights, and helpful resources designed for our users. Get Started Today Apple Inc. One Apple Park Way, Cupertino, CA 95014",[],"[""apple""]",get,4.1707,0.0,0.8621,2,3,2,0,0,0,0,0,2,False,0,0,False,False,False,False,0,False,False,False,False,False,github_io_apple_3576.html,d46b0170631ccd2838b251f5bf0cc6a517919f79f9b9bcce6911ee66ba7891ac,2048,,,,0.0,"Apple Sign in with your Apple ID Fast Lightning-speed performance for all your needs. Secure Industry-leading security to protect your data. Trusted Used by millions of people worldwide. Account Advantages Benefit from streamlined tools, personalized insights, and helpful resources designed for our users. Get Started Today Apple Inc. One Apple Park Way, Cupertino, CA 95014",True,Apple,0.0,0,0,False,False,False,False,False,0,0,0,0,0,0,0,0,0,,,[],,apple.com,0.0,/sso-new-security
